                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     22,                 1.4512,                0.93517,                0.93348,                0.83785,                0.68043,                0.76931,                0.54929,                 1.4868,                0.94435,                0.95754,             0.00047158,             0.00047158,             0.00047158
                     23,                 1.4498,                0.93273,                0.93336,                0.80173,                0.70725,                0.77532,                0.54832,                 1.4752,                 0.9323,                 0.9531,             0.00046575,             0.00046575,             0.00046575
                     24,                 1.4643,                0.93788,                0.93571,                0.81776,                0.70281,                0.76824,                0.54405,                 1.4877,                0.93612,                0.95373,             0.00045993,             0.00045993,             0.00045993
                     25,                  1.463,                0.92807,                0.93445,                0.82521,                0.70122,                0.77308,                0.55419,                 1.4753,                0.95609,                0.95452,             0.00045411,             0.00045411,             0.00045411
                     26,                 1.4583,                0.93494,                0.93189,                 0.8057,                0.70061,                0.76572,                0.54708,                 1.4762,                0.94902,                0.95169,             0.00044829,             0.00044829,             0.00044829
                     27,                 1.4719,                0.94113,                 0.9398,                0.83899,                0.70233,                0.77636,                0.55751,                 1.4941,                0.96201,                0.95804,             0.00044247,             0.00044247,             0.00044247
                     28,                  1.474,                0.95626,                0.93577,                0.82355,                0.70036,                 0.7763,                0.55293,                 1.4774,                0.93526,                 0.9498,             0.00043665,             0.00043665,             0.00043665
                     29,                 1.4676,                0.94431,                0.93555,                0.83035,                0.70613,                0.77578,                0.54951,                 1.4969,                0.95907,                0.96013,             0.00043083,             0.00043083,             0.00043083
                     30,                 1.4466,                0.91826,                0.93011,                0.79708,                0.71976,                 0.7814,                0.54684,                 1.5028,                0.94196,                0.95463,             0.00042501,             0.00042501,             0.00042501
                     31,                  1.466,                 0.9409,                0.93561,                0.80954,                0.72563,                0.78171,                0.56298,                 1.4785,                0.93734,                0.95253,             0.00041919,             0.00041919,             0.00041919
                     32,                 1.4669,                0.93061,                0.93251,                0.81629,                0.71694,                0.77545,                0.56029,                  1.477,                0.92657,                0.94902,             0.00041336,             0.00041336,             0.00041336
                     33,                 1.4405,                0.92533,                0.93351,                 0.8361,                0.72854,                0.78637,                0.55122,                 1.5058,                0.92163,                0.95736,             0.00040754,             0.00040754,             0.00040754
                     34,                 1.4464,                0.92183,                0.93402,                0.83631,                0.70326,                0.76849,                0.54873,                 1.4835,                0.92883,                0.95239,             0.00040172,             0.00040172,             0.00040172
                     35,                 1.4477,                0.91886,                0.93244,                0.81885,                 0.7134,                0.77155,                0.53819,                 1.5059,                0.93384,                0.95647,              0.0003959,              0.0003959,              0.0003959
                     36,                 1.4687,                0.93071,                0.93409,                0.79653,                0.73371,                0.78419,                0.55387,                 1.4877,                0.93206,                0.95398,             0.00039008,             0.00039008,             0.00039008
                     37,                 1.4248,                0.89978,                0.93073,                0.83093,                0.71614,                0.78007,                0.55813,                 1.4764,                0.91116,                0.94927,             0.00038426,             0.00038426,             0.00038426
                     38,                 1.4448,                0.91947,                0.93361,                0.83779,                0.72517,                0.79264,                0.57268,                 1.4501,                0.90632,                0.94342,             0.00037844,             0.00037844,             0.00037844
                     39,                 1.4432,                0.90943,                0.92938,                0.79034,                 0.7261,                0.78226,                0.55349,                 1.4676,                0.91171,                0.95035,             0.00037262,             0.00037262,             0.00037262
                     40,                 1.4242,                0.89415,                0.93098,                 0.8252,                0.71603,                0.78092,                 0.5587,                 1.4607,                0.92141,                0.94536,             0.00036679,             0.00036679,             0.00036679
                     41,                 1.4093,                0.89472,                 0.9254,                  0.812,                0.72369,                0.78879,                0.56016,                 1.4789,                0.92318,                0.95105,             0.00036097,             0.00036097,             0.00036097
                     42,                  1.426,                 0.9002,                0.93132,                0.78638,                0.72227,                0.77349,                0.55239,                 1.4728,                0.92528,                0.94912,             0.00035515,             0.00035515,             0.00035515
                     43,                 1.4562,                0.91958,                 0.9315,                0.82042,                0.70507,                0.77865,                0.56094,                 1.4731,                0.91714,                0.94885,             0.00034933,             0.00034933,             0.00034933
                     44,                   1.43,                0.90671,                0.92426,                0.80622,                0.72983,                0.78167,                0.55343,                 1.4802,                0.91435,                0.94818,             0.00034351,             0.00034351,             0.00034351
                     45,                  1.413,                0.89184,                0.92666,                0.82702,                0.70895,                0.78245,                0.56352,                 1.4624,                0.91658,                0.94946,             0.00033769,             0.00033769,             0.00033769
                     46,                 1.4371,                0.91164,                0.92577,                0.81729,                0.72021,                0.78039,                0.55504,                 1.4705,                0.90517,                0.94912,             0.00033187,             0.00033187,             0.00033187
                     47,                 1.4278,                0.89188,                0.92401,                 0.8303,                0.71798,                0.78718,                0.56952,                  1.451,                0.90548,                0.94407,             0.00032605,             0.00032605,             0.00032605
                     48,                  1.424,                0.89238,                0.92672,                0.83938,                0.71793,                0.79352,                0.56864,                 1.4681,                0.90643,                0.95023,             0.00032022,             0.00032022,             0.00032022
                     49,                 1.4158,                0.88416,                0.92162,                0.84033,                0.71001,                0.78522,                0.56413,                 1.4684,                0.91898,                0.94896,              0.0003144,              0.0003144,              0.0003144
                     50,                 1.4164,                0.89021,                0.92202,                0.82934,                0.71583,                  0.786,                0.57418,                 1.4475,                0.90124,                0.94237,             0.00030858,             0.00030858,             0.00030858
                     51,                 1.4074,                0.88036,                0.92571,                  0.845,                0.72151,                0.79114,                0.57121,                 1.4482,                0.89702,                0.94239,             0.00030276,             0.00030276,             0.00030276
                     52,                 1.4447,                0.90202,                0.92675,                0.81717,                0.72177,                0.77944,                0.56063,                  1.483,                0.91324,                0.95064,             0.00029694,             0.00029694,             0.00029694
                     53,                 1.4135,                0.88187,                 0.9217,                0.83177,                0.73236,                0.79282,                0.57307,                 1.4535,                0.89438,                0.94555,             0.00029112,             0.00029112,             0.00029112
                     54,                 1.4163,                0.87561,                0.92508,                0.83321,                0.72735,                0.79103,                0.57146,                 1.4598,                0.89278,                0.94544,              0.0002853,              0.0002853,              0.0002853
                     55,                 1.4179,                 0.8796,                0.92511,                0.85013,                0.73038,                0.79957,                 0.5815,                 1.4428,                0.88476,                0.93887,             0.00027948,             0.00027948,             0.00027948
                     56,                 1.4205,                0.88681,                0.91765,                0.82706,                0.73655,                0.79378,                 0.5766,                 1.4414,                0.88723,                0.94029,             0.00027366,             0.00027366,             0.00027366
                     57,                 1.4182,                0.87813,                0.92493,                0.86515,                0.72277,                 0.7971,                0.58166,                 1.4391,                0.88899,                0.94207,             0.00026783,             0.00026783,             0.00026783
                     58,                 1.4182,                0.88965,                0.92149,                0.83109,                0.72394,                0.79292,                0.57639,                 1.4415,                 0.8861,                0.94105,             0.00026201,             0.00026201,             0.00026201
                     59,                 1.4243,                0.88243,                0.92255,                0.83642,                0.72535,                0.79975,                0.58393,                 1.4297,                0.87836,                0.93732,             0.00025619,             0.00025619,             0.00025619
                     60,                 1.4183,                0.87355,                0.92177,                0.82788,                0.73964,                0.79983,                0.58252,                 1.4406,                0.89343,                0.93991,             0.00025037,             0.00025037,             0.00025037
                     61,                 1.4029,                0.86694,                0.91957,                0.84443,                0.72335,                0.79435,                0.57757,                 1.4285,                0.88296,                0.93791,             0.00024455,             0.00024455,             0.00024455
                     62,                 1.3877,                0.86199,                0.92036,                0.85321,                0.74092,                0.80625,                0.58282,                 1.4332,                0.87416,                0.94062,             0.00023873,             0.00023873,             0.00023873
                     63,                 1.3777,                0.85379,                0.91862,                0.86192,                0.73152,                0.79473,                0.57713,                 1.4417,                0.88068,                0.94109,             0.00023291,             0.00023291,             0.00023291
                     64,                 1.4062,                0.86851,                0.92084,                0.83691,                0.73539,                0.80628,                0.58291,                 1.4413,                0.88078,                0.93987,             0.00022709,             0.00022709,             0.00022709
                     65,                 1.4107,                 0.8737,                0.92064,                 0.8848,                0.73415,                0.80918,                0.58961,                 1.4307,                0.86105,                0.93643,             0.00022126,             0.00022126,             0.00022126
                     66,                 1.3968,                0.86397,                0.91766,                0.86726,                0.71716,                0.80608,                0.58164,                 1.4433,                0.87362,                0.94036,             0.00021544,             0.00021544,             0.00021544
                     67,                 1.3816,                0.85204,                0.91387,                0.85903,                0.71735,                0.79593,                0.58313,                 1.4346,                0.87133,                 0.9402,             0.00020962,             0.00020962,             0.00020962
                     68,                 1.3816,                 0.8554,                0.91705,                0.85793,                0.72124,                 0.7973,                0.58096,                 1.4377,                0.87469,                0.94108,              0.0002038,              0.0002038,              0.0002038
                     69,                 1.3996,                0.86272,                0.92164,                 0.8307,                0.74609,                0.79936,                0.58366,                 1.4355,                0.86274,                 0.9386,             0.00019798,             0.00019798,             0.00019798
                     70,                 1.3655,                  0.844,                0.91682,                  0.835,                0.73998,                 0.8045,                0.58742,                 1.4281,                 0.8707,                 0.9391,             0.00019216,             0.00019216,             0.00019216
                     71,                 1.3884,                0.85738,                0.91588,                0.83859,                0.74679,                0.79938,                 0.5889,                 1.4184,                0.87162,                0.93582,             0.00018634,             0.00018634,             0.00018634
                     72,                 1.3886,                0.85185,                0.91986,                0.83066,                0.73977,                0.79115,                0.57285,                 1.4554,                0.87605,                0.94517,             0.00018052,             0.00018052,             0.00018052
                     73,                 1.3758,                0.85078,                0.91183,                0.83575,                0.73752,                0.80042,                0.58079,                 1.4317,                0.86815,                0.94046,             0.00017469,             0.00017469,             0.00017469
                     74,                 1.3783,                0.84564,                0.91197,                 0.8279,                0.74657,                0.80367,                0.58213,                 1.4411,                0.87244,                0.94213,             0.00016887,             0.00016887,             0.00016887
                     75,                 1.3877,                0.85123,                0.91489,                0.83734,                0.73753,                 0.8043,                0.58898,                 1.4207,                 0.8616,                0.93594,             0.00016305,             0.00016305,             0.00016305
                     76,                 1.3658,                0.83441,                0.91363,                0.82985,                0.73848,                0.80008,                0.58789,                 1.4371,                0.87523,                0.93902,             0.00015723,             0.00015723,             0.00015723
                     77,                 1.3766,                0.85003,                0.91682,                0.84572,                0.74778,                 0.8065,                0.59147,                 1.4232,                 0.8627,                0.93533,             0.00015141,             0.00015141,             0.00015141
                     78,                 1.3833,                0.84577,                0.91504,                0.83412,                0.73817,                0.80491,                0.58928,                 1.4262,                0.86114,                0.93741,             0.00014559,             0.00014559,             0.00014559
                     79,                 1.3855,                 0.8443,                0.91166,                0.87653,                0.72776,                0.80708,                0.59098,                 1.4319,                0.85687,                0.93628,             0.00013977,             0.00013977,             0.00013977
                     80,                  1.396,                0.84891,                0.91911,                0.84991,                0.73539,                0.81323,                0.59838,                 1.4176,                0.85991,                0.93273,             0.00013395,             0.00013395,             0.00013395
                     81,                 1.3635,                0.83079,                0.90925,                0.87573,                0.73158,                0.80852,                0.59632,                 1.4084,                 0.8492,                0.93347,             0.00012813,             0.00012813,             0.00012813
                     82,                 1.3952,                0.86366,                0.91108,                0.82516,                0.75274,                  0.808,                0.59117,                 1.4208,                0.84932,                0.93535,              0.0001223,              0.0001223,              0.0001223
                     83,                  1.363,                0.83106,                0.91282,                0.86112,                0.74865,                0.81281,                0.59462,                 1.4201,                0.85598,                0.93628,             0.00011648,             0.00011648,             0.00011648
                     84,                 1.3738,                0.83925,                0.91499,                0.85305,                0.74601,                 0.8139,                0.59945,                 1.4069,                0.85663,                0.93375,             0.00011066,             0.00011066,             0.00011066
                     85,                 1.3711,                0.83138,                0.91404,                 0.8595,                0.74287,                0.80978,                0.59984,                 1.4106,                0.85576,                0.93328,             0.00010484,             0.00010484,             0.00010484
                     86,                 1.3521,                0.82208,                0.91285,                 0.8417,                0.73948,                0.80774,                0.59323,                 1.4216,                0.86183,                0.93597,             9.9019e-05,             9.9019e-05,             9.9019e-05
                     87,                 1.3569,                0.82624,                0.90987,                0.85115,                0.74753,                0.81313,                0.59964,                 1.4048,                0.84705,                0.93263,             9.3198e-05,             9.3198e-05,             9.3198e-05
                     88,                  1.372,                0.83667,                0.91195,                0.86667,                  0.744,                0.81718,                0.60059,                 1.4111,                0.84197,                0.93471,             8.7377e-05,             8.7377e-05,             8.7377e-05
                     89,                 1.3813,                0.84735,                0.91163,                 0.8519,                0.74627,                0.81108,                0.60212,                 1.4053,                0.84251,                0.93248,             8.1556e-05,             8.1556e-05,             8.1556e-05
                     90,                 1.3504,                0.82608,                0.90935,                0.85251,                0.74671,                0.81341,                 0.5956,                 1.4132,                0.83902,                 0.9344,             7.5734e-05,             7.5734e-05,             7.5734e-05
                     91,                 1.4014,                0.84352,                0.91205,                0.85427,                0.73784,                0.80642,                0.59131,                 1.4159,                0.85404,                0.93559,             6.9913e-05,             6.9913e-05,             6.9913e-05
                     92,                 1.3955,                0.83303,                0.91299,                0.83625,                0.73779,                0.80153,                 0.5844,                 1.4198,                0.86775,                0.93695,             6.4092e-05,             6.4092e-05,             6.4092e-05
                     93,                 1.3781,                0.82065,                0.91235,                0.84498,                 0.7481,                0.80701,                0.59538,                 1.4027,                 0.8521,                0.93265,             5.8271e-05,             5.8271e-05,             5.8271e-05
                     94,                 1.3944,                0.83044,                  0.913,                0.83469,                0.74481,                 0.8044,                0.58757,                 1.4149,                0.85606,                0.93461,              5.245e-05,              5.245e-05,              5.245e-05
                     95,                 1.3755,                0.81361,                0.91082,                0.84736,                0.75066,                0.80927,                0.59621,                 1.4117,                 0.8493,                0.93568,             4.6628e-05,             4.6628e-05,             4.6628e-05
                     96,                 1.3639,                0.81119,                0.90686,                0.83609,                0.75155,                0.80618,                0.59146,                 1.4173,                 0.8529,                0.93615,             4.0807e-05,             4.0807e-05,             4.0807e-05
                     97,                 1.3827,                 0.8178,                0.91094,                0.83161,                0.75059,                0.80646,                0.59655,                 1.4073,                0.84875,                0.93251,             3.4986e-05,             3.4986e-05,             3.4986e-05
                     98,                 1.3776,                0.81445,                0.91045,                0.84078,                0.74806,                0.80708,                0.59683,                 1.4038,                0.84954,                0.93322,             2.9165e-05,             2.9165e-05,             2.9165e-05
                     99,                 1.3728,                0.80888,                  0.908,                0.85544,                0.74251,                 0.8088,                0.59484,                 1.4088,                0.84346,                0.93392,             2.3344e-05,             2.3344e-05,             2.3344e-05
                    100,                 1.3594,                0.80191,                0.90858,                0.85296,                0.74923,                0.80927,                 0.5952,                 1.4102,                0.84459,                0.93417,             1.7522e-05,             1.7522e-05,             1.7522e-05
